timestamp,desc
2015-03-01 16:21:40.147,Problem found: Very cloudy
2015-03-01 16:21:40.163,Problem found: Very cloudy
2015-03-01 16:21:46.241,No more problem
2015-03-01 16:21:48.757,Problem found: Very cloudy
2015-03-01 16:21:48.773,Problem found: Very cloudy
2015-03-01 16:21:54.858,No more problem
2015-03-01 16:22:07.875,Problem found: Very cloudy
2015-03-01 16:22:07.891,Problem found: Very cloudy
2015-03-01 16:22:09.422,No more problem
2015-03-01 16:22:16.563,Problem found: Very cloudy
2015-03-01 16:22:16.579,Problem found: Very cloudy
2015-03-01 16:22:34.924,No more problem
2015-03-01 16:22:37.440,Problem found: Very cloudy
2015-03-01 16:22:37.455,Problem found: Very cloudy
2015-03-01 16:22:57.176,No more problem
2015-03-01 16:22:58.191,Problem found: Very cloudy
2015-03-01 16:22:58.207,Problem found: Very cloudy
2015-03-01 16:23:05.801,No more problem
2015-03-01 16:23:08.817,Problem found: Very cloudy
2015-03-01 16:23:08.833,Problem found: Very cloudy
2015-03-01 16:23:57.634,No more problem
2015-03-01 16:23:59.165,Problem found: Very cloudy
2015-03-01 16:23:59.181,Problem found: Very cloudy
2015-03-01 16:24:11.463,No more problem
2015-03-01 16:24:14.979,Problem found: Very cloudy
2015-03-01 16:24:14.994,Problem found: Very cloudy
2015-03-01 16:30:23.345,No more problem
2015-03-01 16:30:24.861,Problem found: Very cloudy
2015-03-01 16:30:24.876,Problem found: Very cloudy
2015-03-01 16:31:45.461,No more problem
2015-03-01 16:31:48.976,Problem found: Very cloudy
2015-03-01 16:31:49.008,Problem found: Very cloudy
2015-03-01 16:32:10.222,No more problem
2015-03-01 16:32:13.238,Problem found: Very cloudy
2015-03-01 16:32:13.253,Problem found: Very cloudy
2015-03-01 16:38:47.588,No more problem
2015-03-01 16:38:50.104,Problem found: Very cloudy
2015-03-01 16:38:50.119,Problem found: Very cloudy
2015-03-01 16:39:58.781,No more problem
2015-03-01 16:40:01.797,Problem found: Very cloudy
2015-03-01 16:40:01.813,Problem found: Very cloudy
2015-03-01 16:40:10.923,No more problem
2015-03-01 16:40:18.939,Problem found: Very cloudy
2015-03-01 16:40:18.955,Problem found: Very cloudy
2015-03-01 16:40:26.658,No more problem
2015-03-01 16:40:27.768,Problem found: Very cloudy
2015-03-01 16:40:27.783,Problem found: Very cloudy
2015-03-01 16:40:44.691,No more problem
2015-03-01 16:40:50.754,Problem found: Very cloudy
2015-03-01 16:40:50.769,Problem found: Very cloudy
2015-03-01 16:40:56.848,No more problem
2015-03-01 16:41:02.864,Problem found: Very cloudy
2015-03-01 16:41:02.895,Problem found: Very cloudy
2015-03-01 16:41:11.990,No more problem
2015-03-01 16:41:13.506,Problem found: Very cloudy
2015-03-01 16:41:13.521,Problem found: Very cloudy
2015-03-01 16:41:24.147,No more problem
2015-03-01 16:41:27.163,Problem found: Very cloudy
2015-03-01 16:41:27.179,Problem found: Very cloudy
2015-03-01 16:42:21.862,No more problem
2015-03-01 16:42:24.878,Problem found: Very cloudy
2015-03-01 16:42:24.893,Problem found: Very cloudy
2015-03-01 16:42:29.611,No more problem
2015-03-01 16:42:33.627,Problem found: Very cloudy
2015-03-01 16:42:33.689,Problem found: Very cloudy
2015-03-01 16:44:33.777,No more problem
2015-03-01 16:44:35.793,Problem found: Very cloudy
2015-03-01 16:44:35.808,Problem found: Very cloudy
2015-03-01 16:44:47.950,No more problem
2015-03-01 16:44:51.544,Problem found: Very cloudy
2015-03-01 16:44:51.559,Problem found: Very cloudy
2015-03-01 16:49:42.310,No more problem
2015-03-01 16:49:44.826,Problem found: Very cloudy
2015-03-01 16:49:44.842,Problem found: Very cloudy
2015-03-01 16:49:49.405,No more problem
2015-03-01 16:49:52.061,Problem found: Very cloudy
2015-03-01 16:49:52.077,Problem found: Very cloudy
2015-03-01 16:54:38.668,No more problem
2015-03-01 16:54:45.685,Problem found: Very cloudy
2015-03-01 16:54:45.700,Problem found: Very cloudy
2015-03-01 17:00:40.604,No more problem
2015-03-01 17:00:43.620,Problem found: Very cloudy
2015-03-01 17:00:43.635,Problem found: Very cloudy
2015-03-01 17:01:21.560,No more problem
2015-03-01 17:01:25.576,Problem found: Very cloudy
2015-03-01 17:01:25.592,Problem found: Very cloudy
2015-03-01 17:02:06.558,No more problem
2015-03-01 17:02:09.198,Problem found: Very cloudy
2015-03-01 17:02:09.214,Problem found: Very cloudy
2015-03-01 17:02:33.763,No more problem
2015-03-01 17:02:36.982,Problem found: Very cloudy
2015-03-01 17:02:36.997,Problem found: Very cloudy
2015-03-01 17:02:58.233,No more problem
2015-03-01 17:03:04.750,Problem found: Very cloudy
2015-03-01 17:03:04.765,Problem found: Very cloudy
2015-03-01 17:06:16.671,No more problem
2015-03-01 17:06:20.187,Problem found: Very cloudy
2015-03-01 17:06:20.202,Problem found: Very cloudy
2015-03-01 17:08:26.735,No more problem
2015-03-01 17:08:29.313,Problem found: Very cloudy
2015-03-01 17:08:29.329,Problem found: Very cloudy
2015-03-01 17:12:00.649,No more problem
2015-03-01 17:12:03.665,Problem found: Very cloudy
2015-03-01 17:12:03.681,Problem found: Very cloudy
2015-03-01 17:18:19.810,No more problem
2015-03-01 17:18:22.326,Problem found: Very cloudy
2015-03-01 17:18:22.342,Problem found: Very cloudy
2015-03-01 17:20:24.226,No more problem
2015-03-01 17:20:31.383,Problem found: Very cloudy
2015-03-01 17:20:31.399,Problem found: Very cloudy
2015-03-01 17:20:52.775,No more problem
2015-03-01 17:20:55.791,Problem found: Very cloudy
2015-03-01 17:20:55.807,Problem found: Very cloudy
2015-03-01 17:22:01.459,No more problem
2015-03-01 17:22:03.475,Problem found: Very cloudy
2015-03-01 17:22:03.491,Problem found: Very cloudy
2015-03-01 17:54:45.038,No more problem
2015-03-01 17:54:49.054,Problem found: Very cloudy
2015-03-01 17:54:49.070,Problem found: Very cloudy
2015-03-01 17:57:32.277,No more problem
2015-03-01 17:57:37.293,Problem found: Very cloudy
2015-03-01 17:57:37.309,Problem found: Very cloudy
2015-03-01 17:57:42.012,No more problem
2015-03-01 17:57:43.028,Problem found: Very cloudy
2015-03-01 17:57:43.044,Problem found: Very cloudy
2015-03-01 17:58:57.478,No more problem
2015-03-01 17:58:59.040,Problem found: Very cloudy
2015-03-01 17:58:59.056,Problem found: Very cloudy
2015-03-01 17:59:26.495,No more problem
2015-03-01 17:59:30.511,Problem found: Very cloudy
2015-03-01 17:59:30.527,Problem found: Very cloudy
2015-03-01 17:59:54.841,No more problem
2015-03-01 17:59:57.857,Problem found: Very cloudy
2015-03-01 17:59:57.873,Problem found: Very cloudy
2015-03-01 18:00:28.203,No more problem
2015-03-01 18:00:37.220,Problem found: Very cloudy
2015-03-01 18:00:37.235,Problem found: Very cloudy
2015-03-01 18:00:43.626,No more problem
2015-03-01 18:03:53.401,Problem found: Very cloudy
2015-03-01 18:03:53.416,Problem found: Very cloudy
2015-03-01 18:04:07.292,No more problem
2015-03-01 18:04:11.308,Problem found: Very cloudy
2015-03-01 18:04:11.324,Problem found: Very cloudy
2015-03-01 18:04:20.434,No more problem
2015-03-01 18:05:13.188,Problem found: Very cloudy
2015-03-01 18:05:13.204,Problem found: Very cloudy
2015-03-01 18:05:17.767,No more problem
2015-03-01 18:05:22.283,Problem found: Very cloudy
2015-03-01 18:05:22.298,Problem found: Very cloudy
2015-03-01 18:05:26.861,No more problem
2015-03-01 18:05:30.877,Problem found: Very cloudy
2015-03-01 18:05:30.893,Problem found: Very cloudy
2015-03-01 18:05:35.627,No more problem
2015-03-01 18:05:38.143,Problem found: Very cloudy
2015-03-01 18:05:38.159,Problem found: Very cloudy
2015-03-01 18:05:43.065,No more problem
2015-03-01 18:05:50.082,Problem found: Very cloudy
2015-03-01 18:05:50.097,Problem found: Very cloudy
2015-03-01 18:05:56.176,No more problem
2015-03-01 18:05:59.223,Problem found: Very cloudy
2015-03-01 18:05:59.239,Problem found: Very cloudy
2015-03-01 18:06:29.569,No more problem
2015-03-01 18:06:32.179,Problem found: Very cloudy
2015-03-01 18:06:32.194,Problem found: Very cloudy
2015-03-01 18:06:49.024,No more problem
2015-03-01 18:06:51.540,Problem found: Very cloudy
2015-03-01 18:06:51.555,Problem found: Very cloudy
2015-03-01 18:06:57.634,No more problem
2015-03-01 18:07:00.306,Problem found: Very cloudy
2015-03-01 18:07:00.322,Problem found: Very cloudy
2015-03-01 18:07:09.432,No more problem
2015-03-01 18:07:33.550,Problem found: Very cloudy
2015-03-01 18:07:33.565,Problem found: Very cloudy
2015-03-01 18:07:41.144,No more problem
2015-03-01 18:07:49.192,Problem found: Very cloudy
2015-03-01 18:07:49.207,Problem found: Very cloudy
2015-03-01 18:07:53.770,No more problem
2015-03-01 18:08:01.286,Problem found: Very cloudy
2015-03-01 18:08:01.302,Problem found: Very cloudy
2015-03-01 18:08:18.131,No more problem
2015-03-01 18:08:34.148,Problem found: Very cloudy
2015-03-01 18:08:34.164,Problem found: Very cloudy
2015-03-01 18:08:38.758,No more problem
2015-03-01 18:08:44.837,Problem found: Very cloudy
2015-03-01 18:08:44.852,Problem found: Very cloudy
2015-03-01 18:08:46.384,No more problem
2015-03-01 18:48:20.826,Problem found: Very cloudy
2015-03-01 18:48:20.842,Problem found: Very cloudy
2015-03-01 18:48:28.436,No more problem
2015-03-01 18:48:55.485,Problem found: Very cloudy
2015-03-01 18:48:55.501,Problem found: Very cloudy
2015-03-01 18:48:58.548,No more problem
2015-03-01 18:49:21.671,Problem found: Very cloudy
2015-03-01 18:49:21.686,Problem found: Very cloudy
2015-03-01 18:50:09.046,No more problem
2015-03-01 19:21:39.873,DUSK
2015-03-01 19:25:19.855,Problem found: Very cloudy
2015-03-01 19:25:19.886,Problem found: Very cloudy
2015-03-01 19:26:22.183,Problem found: Very cloudy
2015-03-01 19:26:51.807,Problem found: Very cloudy
2015-03-01 19:27:22.274,Problem found: Very cloudy
2015-03-01 19:27:56.120,Problem found: Very cloudy
2015-03-01 19:28:27.056,Problem found: Very cloudy
2015-03-01 19:29:07.213,Problem found: Very cloudy
2015-03-01 19:29:41.354,Problem found: Very cloudy
2015-03-01 19:30:23.102,Problem found: Very cloudy
2015-03-01 19:30:59.882,Problem found: Very cloudy
2015-03-01 19:31:31.288,Problem found: Very cloudy
2015-03-01 19:32:04.882,Problem found: Very cloudy
2015-03-01 19:32:40.586,Problem found: Very cloudy
2015-03-01 19:33:20.788,Problem found: Very cloudy
2015-03-01 19:33:56.695,No more problem
2015-03-01 19:47:43.705,Problem found: Very cloudy
2015-03-01 19:47:43.736,Problem found: Very cloudy
2015-03-01 19:49:36.056,Problem found: Very cloudy
2015-03-01 19:51:25.994,Problem found: Very cloudy
2015-03-01 19:52:53.657,No more problem
2015-03-01 19:52:59.938,Problem found: Very cloudy
2015-03-01 19:52:59.954,Problem found: Very cloudy
2015-03-01 19:53:09.158,No more problem
2015-03-01 19:53:12.321,Problem found: Very cloudy
2015-03-01 19:53:12.337,Problem found: Very cloudy
2015-03-01 19:53:29.198,No more problem
2015-03-01 19:53:33.479,Problem found: Very cloudy
2015-03-01 19:53:33.495,Problem found: Very cloudy
2015-03-01 19:53:36.573,No more problem
2015-03-01 19:53:40.386,Problem found: Very cloudy
2015-03-01 19:53:40.402,Problem found: Very cloudy
2015-03-01 19:53:41.949,No more problem
2015-03-01 19:53:45.574,Problem found: Very cloudy
2015-03-01 19:53:45.605,Problem found: Very cloudy
2015-03-01 19:54:02.622,No more problem
2015-03-01 19:54:06.904,Problem found: Very cloudy
2015-03-01 19:54:06.919,Problem found: Very cloudy
2015-03-01 19:54:10.216,No more problem
2015-03-01 19:54:13.889,Problem found: Very cloudy
2015-03-01 19:54:13.904,Problem found: Very cloudy
2015-03-01 19:54:20.045,No more problem
2015-03-01 19:54:22.639,Problem found: Very cloudy
2015-03-01 19:54:22.655,Problem found: Very cloudy
2015-03-01 19:54:53.329,No more problem
2015-03-01 19:54:55.923,Problem found: Very cloudy
2015-03-01 19:54:55.939,Problem found: Very cloudy
2015-03-01 19:55:08.353,No more problem
2015-03-01 19:55:15.072,Problem found: Very cloudy
2015-03-01 19:55:15.088,Problem found: Very cloudy
2015-03-01 19:57:24.295,No more problem
2015-03-01 19:57:30.061,Problem found: Very cloudy
2015-03-01 19:57:30.077,Problem found: Very cloudy
2015-03-01 19:57:42.343,No more problem
2015-03-01 19:57:43.906,Problem found: Very cloudy
2015-03-01 19:57:43.921,Problem found: Very cloudy
2015-03-01 19:57:51.641,No more problem
2015-03-01 19:57:56.297,Problem found: Very cloudy
2015-03-01 19:57:56.313,Problem found: Very cloudy
2015-03-01 19:58:00.970,No more problem
2015-03-01 20:06:37.270,NIGHT
2015-03-01 20:12:59.580,Decide to OPEN
2015-03-01 20:12:59.596,OPEN message sent successfully
2015-03-01 20:13:00.236,Decide to OPEN
2015-03-01 20:13:00.315,OPEN message sent successfully
2015-03-01 20:13:00.955,Roof OPENING
2015-03-01 20:13:03.018,Roof OPENING
2015-03-01 20:13:03.690,Decide to OPEN
2015-03-01 20:13:03.705,OPEN message sent successfully
2015-03-01 20:13:04.346,Roof OPENING
2015-03-01 20:15:02.394,Roof OPENING
2015-03-01 20:21:45.024,Problem found: Very cloudy
2015-03-01 20:21:45.055,Problem found: Very cloudy
2015-03-01 20:21:54.165,No more problem
2015-03-01 20:31:38.448,Problem found: Very cloudy
2015-03-01 20:31:38.480,Problem found: Very cloudy
2015-03-01 20:31:53.653,No more problem
2015-03-01 20:31:57.200,Problem found: Very cloudy
2015-03-01 20:31:57.231,Problem found: Very cloudy
2015-03-01 20:32:01.772,No more problem
2015-03-01 20:32:12.789,Problem found: Very cloudy
2015-03-01 20:32:12.820,Problem found: Very cloudy
2015-03-01 20:32:42.697,CLOSE message sent successfully
2015-03-01 20:32:42.854,Starts to close the roof (currently Opened).
2015-03-01 20:32:53.351,No more problem
2015-03-01 20:32:53.382,Roof CLOSING
2015-03-01 20:33:09.774,Roof CLOSING
2015-03-01 20:33:10.321,Problem found: Very cloudy
2015-03-01 20:33:10.336,Problem found: Very cloudy
2015-03-01 20:33:20.962,No more problem
2015-03-01 20:33:20.993,Roof CLOSING
2015-03-01 20:33:23.041,Roof CLOSING
2015-03-01 20:33:23.525,Problem found: Very cloudy
2015-03-01 20:33:23.541,Problem found: Very cloudy
2015-03-01 20:33:25.088,No more problem
2015-03-01 20:33:25.119,Roof CLOSING
2015-03-01 20:33:33.651,Roof CLOSING
2015-03-01 20:33:34.135,Problem found: Very cloudy
2015-03-01 20:33:34.166,Problem found: Very cloudy
2015-03-01 20:33:37.198,No more problem
2015-03-01 20:33:37.229,Roof CLOSING
2015-03-01 20:33:39.261,Roof CLOSING
2015-03-01 20:33:39.761,Problem found: Very cloudy
2015-03-01 20:33:39.792,Problem found: Very cloudy
2015-03-01 20:33:42.823,No more problem
2015-03-01 20:33:42.855,Roof CLOSING
2015-03-01 20:33:49.136,Roof CLOSING
2015-03-01 20:33:49.636,Problem found: Very cloudy
2015-03-01 20:33:49.652,Problem found: Very cloudy
2015-03-01 20:33:54.215,No more problem
2015-03-01 20:33:54.246,Roof CLOSING
2015-03-01 20:34:43.203,Roof CLOSING
2015-03-01 20:43:44.400,Problem found: Very cloudy
2015-03-01 20:43:44.431,Problem found: Very cloudy
2015-03-01 20:44:00.542,No more problem
2015-03-01 20:44:06.433,Problem found: Very cloudy
2015-03-01 20:44:06.464,Problem found: Very cloudy
2015-03-01 20:44:15.590,No more problem
2015-03-01 20:44:19.028,Problem found: Very cloudy
2015-03-01 20:44:19.059,Problem found: Very cloudy
2015-03-01 20:44:22.090,No more problem
2015-03-01 20:44:30.841,Problem found: Very cloudy
2015-03-01 20:44:30.872,Problem found: Very cloudy
2015-03-01 20:44:56.781,No more problem
2015-03-01 20:45:00.687,Problem found: Very cloudy
2015-03-01 20:45:00.718,Problem found: Very cloudy
2015-03-01 20:54:50.302,No more problem
2015-03-01 20:54:51.818,Problem found: Very cloudy
2015-03-01 20:54:51.833,Problem found: Very cloudy
2015-03-01 20:55:48.338,No more problem
2015-03-01 20:55:50.807,Problem found: Very cloudy
2015-03-01 20:55:50.822,Problem found: Very cloudy
2015-03-01 21:39:45.777,No more problem
2015-03-01 21:54:44.473,Decide to OPEN
2015-03-01 21:54:44.489,OPEN message sent successfully
2015-03-01 21:54:45.130,Decide to OPEN
2015-03-01 21:54:45.145,OPEN message sent successfully
2015-03-01 21:54:45.786,Roof OPENING
2015-03-01 21:54:48.364,Roof OPENING
2015-03-01 21:54:48.880,Decide to OPEN
2015-03-01 21:54:48.896,OPEN message sent successfully
2015-03-01 21:54:49.536,Roof OPENING
2015-03-01 21:56:48.409,Roof OPENING
2015-03-01 22:31:46.053,Problem found: Very cloudy
2015-03-01 22:31:46.084,Problem found: Very cloudy
2015-03-01 22:32:41.964,CLOSE message sent successfully
2015-03-01 22:32:42.120,Starts to close the roof (currently Opened).
2015-03-01 23:29:20.560,No more problem
2015-03-01 23:29:22.060,Problem found: Very cloudy
2015-03-01 23:29:22.076,Problem found: Very cloudy
2015-03-01 23:29:32.702,No more problem
2015-03-01 23:29:34.186,Problem found: Very cloudy
2015-03-01 23:29:34.202,Problem found: Very cloudy
2015-03-01 23:29:38.765,No more problem
2015-03-01 23:29:41.218,Problem found: Very cloudy
2015-03-01 23:29:41.234,Problem found: Very cloudy
2015-03-01 23:29:50.344,No more problem
2015-03-01 23:30:33.250,Problem found: Very cloudy
2015-03-01 23:30:33.265,Problem found: Very cloudy
2015-03-01 23:30:36.312,No more problem
2015-03-01 23:45:34.995,Decide to OPEN
2015-03-01 23:45:35.011,OPEN message sent successfully
2015-03-01 23:45:35.699,Decide to OPEN
2015-03-01 23:45:35.714,OPEN message sent successfully
2015-03-01 23:45:36.370,Roof OPENING
2015-03-01 23:45:40.168,Roof OPENING
2015-03-01 23:45:40.683,Decide to OPEN
2015-03-01 23:45:40.699,OPEN message sent successfully
2015-03-01 23:45:41.355,Roof OPENING
2015-03-01 23:47:37.873,Roof OPENING
2015-03-02 00:22:32.043,Problem found: Very cloudy
2015-03-02 00:22:32.075,Problem found: Very cloudy
2015-03-02 00:22:33.106,CLOSE message sent successfully
2015-03-02 00:22:33.262,Starts to close the roof (currently Opened).
2015-03-02 00:23:00.089,No more problem
2015-03-02 00:23:00.136,Roof CLOSING
2015-03-02 00:23:12.137,Roof CLOSING
2015-03-02 00:23:12.621,Problem found: Very cloudy
2015-03-02 00:23:12.652,Problem found: Very cloudy
2015-03-02 00:23:18.855,No more problem
2015-03-02 00:23:18.886,Roof CLOSING
2015-03-02 00:23:20.980,Roof CLOSING
2015-03-02 00:23:21.480,Problem found: Very cloudy
2015-03-02 00:23:21.511,Problem found: Very cloudy
2015-03-02 00:23:26.058,No more problem
2015-03-02 00:23:26.090,Roof CLOSING
2015-03-02 00:24:36.431,Roof CLOSING
2015-03-02 00:38:24.891,Decide to OPEN
2015-03-02 00:38:24.906,OPEN message sent successfully
2015-03-02 00:38:25.609,Roof OPENING
2015-03-02 00:38:28.700,Roof OPENING
2015-03-02 00:38:29.247,Decide to OPEN
2015-03-02 00:38:29.262,OPEN message sent successfully
2015-03-02 00:38:29.903,Roof OPENING
2015-03-02 00:40:25.310,Roof OPENING
2015-03-02 01:06:24.082,Problem found: Very cloudy
2015-03-02 01:06:24.114,Problem found: Very cloudy
2015-03-02 01:06:27.145,No more problem
2015-03-02 01:06:30.270,Problem found: Very cloudy
2015-03-02 01:06:30.302,Problem found: Very cloudy
2015-03-02 01:06:48.647,No more problem
2015-03-02 01:06:51.163,Problem found: Very cloudy
2015-03-02 01:06:51.194,Problem found: Very cloudy
2015-03-02 01:07:12.430,No more problem
2015-03-02 01:07:15.961,Problem found: Very cloudy
2015-03-02 01:07:15.977,Problem found: Very cloudy
2015-03-02 01:07:17.024,CLOSE message sent successfully
2015-03-02 01:07:17.180,Starts to close the roof (currently Opened).
2015-03-02 01:15:48.196,No more problem
2015-03-02 01:15:51.149,Problem found: Very cloudy
2015-03-02 01:15:51.165,Problem found: Very cloudy
2015-03-02 01:15:54.212,No more problem
2015-03-02 01:16:00.056,Problem found: Very cloudy
2015-03-02 01:16:00.072,Problem found: Very cloudy
2015-03-02 01:16:09.182,No more problem
2015-03-02 01:16:12.135,Problem found: Very cloudy
2015-03-02 01:16:12.151,Problem found: Very cloudy
2015-03-02 01:16:18.355,No more problem
2015-03-02 01:16:24.683,Problem found: Very cloudy
2015-03-02 01:16:24.699,Problem found: Very cloudy
2015-03-02 01:16:27.746,No more problem
2015-03-02 01:16:48.817,Problem found: Very cloudy
2015-03-02 01:16:48.833,Problem found: Very cloudy
2015-03-02 01:16:53.396,No more problem
2015-03-02 01:16:55.896,Problem found: Very cloudy
2015-03-02 01:16:55.911,Problem found: Very cloudy
2015-03-02 01:17:01.990,No more problem
2015-03-02 01:17:04.459,Problem found: Very cloudy
2015-03-02 01:17:04.475,Problem found: Very cloudy
2015-03-02 01:17:09.037,No more problem
2015-03-02 01:17:20.257,Problem found: Very cloudy
2015-03-02 01:17:20.273,Problem found: Very cloudy
2015-03-02 01:17:29.383,No more problem
2015-03-02 01:17:32.320,Problem found: Very cloudy
2015-03-02 01:17:32.336,Problem found: Very cloudy
2015-03-02 01:17:33.961,No more problem
2015-03-02 01:17:37.461,Problem found: Very cloudy
2015-03-02 01:17:37.477,Problem found: Very cloudy
2015-03-02 01:17:42.040,No more problem
2015-03-02 01:17:46.447,Problem found: Very cloudy
2015-03-02 01:17:46.462,Problem found: Very cloudy
2015-03-02 01:17:51.025,No more problem
2015-03-02 01:17:58.854,Problem found: Very cloudy
2015-03-02 01:17:58.869,Problem found: Very cloudy
2015-03-02 01:18:01.916,No more problem
2015-03-02 01:18:14.339,Problem found: Very cloudy
2015-03-02 01:18:14.355,Problem found: Very cloudy
2015-03-02 01:25:42.288,No more problem
2015-03-02 01:25:44.757,Problem found: Very cloudy
2015-03-02 01:25:44.788,Problem found: Very cloudy
2015-03-02 01:25:52.367,No more problem
2015-03-02 01:26:04.071,Problem found: Very cloudy
2015-03-02 01:26:04.102,Problem found: Very cloudy
2015-03-02 01:26:07.133,No more problem
2015-03-02 01:32:51.277,Problem found: Very cloudy
2015-03-02 01:32:51.308,Problem found: Very cloudy
2015-03-02 01:32:54.340,No more problem
2015-03-02 01:32:56.387,Problem found: Very cloudy
2015-03-02 01:32:56.418,Problem found: Very cloudy
2015-03-02 01:33:13.310,No more problem
2015-03-02 01:33:15.763,Problem found: Very cloudy
2015-03-02 01:33:15.795,Problem found: Very cloudy
2015-03-02 01:33:20.342,No more problem
2015-03-02 01:33:24.268,Problem found: Very cloudy
2015-03-02 01:33:24.300,Problem found: Very cloudy
2015-03-02 01:36:14.886,No more problem
2015-03-02 01:36:15.417,Problem found: Very cloudy
2015-03-02 01:36:15.448,Problem found: Very cloudy
2015-03-02 01:36:32.262,No more problem
2015-03-02 01:36:34.825,Problem found: Very cloudy
2015-03-02 01:36:34.840,Problem found: Very cloudy
2015-03-02 01:36:43.950,No more problem
2015-03-02 01:36:46.904,Problem found: Very cloudy
2015-03-02 01:36:46.919,Problem found: Very cloudy
2015-03-02 01:37:05.296,No more problem
2015-03-02 01:37:07.749,Problem found: Very cloudy
2015-03-02 01:37:07.765,Problem found: Very cloudy
2015-03-02 01:38:10.292,No more problem
2015-03-02 01:38:12.277,Problem found: Very cloudy
2015-03-02 01:38:12.308,Problem found: Very cloudy
2015-03-02 01:47:39.703,No more problem
2015-03-02 01:47:46.047,Problem found: Very cloudy
2015-03-02 01:47:46.063,Problem found: Very cloudy
2015-03-02 01:47:52.142,No more problem
2015-03-02 01:47:58.006,Problem found: Very cloudy
2015-03-02 01:47:58.022,Problem found: Very cloudy
2015-03-02 01:48:07.147,No more problem
2015-03-02 02:03:05.771,Decide to OPEN
2015-03-02 02:03:05.787,OPEN message sent successfully
2015-03-02 02:03:06.412,Decide to OPEN
2015-03-02 02:03:06.428,OPEN message sent successfully
2015-03-02 02:03:07.162,Decide to OPEN
2015-03-02 02:03:07.178,OPEN message sent successfully
2015-03-02 02:03:07.803,Roof OPENING
2015-03-02 02:03:10.850,Roof OPENING
2015-03-02 02:03:11.350,Decide to OPEN
2015-03-02 02:03:11.366,OPEN message sent successfully
2015-03-02 02:03:11.991,Roof OPENING
2015-03-02 02:05:08.223,Roof OPENING
2015-03-02 03:45:10.800,Problem found: Very cloudy
2015-03-02 03:45:10.815,Problem found: Very cloudy
2015-03-02 03:45:15.378,No more problem
2015-03-02 03:45:19.394,Problem found: Very cloudy
2015-03-02 03:45:19.425,Problem found: Very cloudy
2015-03-02 03:45:28.520,No more problem
2015-03-02 03:45:31.536,Problem found: Very cloudy
2015-03-02 03:45:31.567,Problem found: Very cloudy
2015-03-02 03:46:04.741,CLOSE message sent successfully
2015-03-02 03:46:04.898,Starts to close the roof (currently Opened).
2015-03-02 03:46:19.950,No more problem
2015-03-02 03:46:19.981,Roof CLOSING
2015-03-02 03:46:26.185,Roof CLOSING
2015-03-02 03:46:26.685,Problem found: Very cloudy
2015-03-02 03:46:26.716,Problem found: Very cloudy
2015-03-02 03:47:07.923,No more problem
2015-03-02 03:47:07.954,Roof CLOSING
2015-03-02 03:47:08.970,Roof CLOSING
2015-03-02 03:47:09.454,Problem found: Very cloudy
2015-03-02 03:47:09.470,Problem found: Very cloudy
2015-03-02 03:47:15.548,No more problem
2015-03-02 03:47:15.580,Roof CLOSING
2015-03-02 03:47:16.095,Roof CLOSING
2015-03-02 03:47:16.580,Problem found: Very cloudy
2015-03-02 03:47:16.611,Problem found: Very cloudy
2015-03-02 03:47:51.801,No more problem
2015-03-02 03:47:51.832,Roof CLOSING
2015-03-02 03:47:52.848,Roof CLOSING
2015-03-02 03:47:53.348,Problem found: Very cloudy
2015-03-02 03:47:53.364,Problem found: Very cloudy
2015-03-02 04:09:15.303,No more problem
2015-03-02 04:09:20.694,Problem found: Very cloudy
2015-03-02 04:09:20.709,Problem found: Very cloudy
2015-03-02 04:09:49.515,No more problem
2015-03-02 04:09:50.625,Problem found: Very cloudy
2015-03-02 04:09:50.640,Problem found: Very cloudy
2015-03-02 04:09:58.391,No more problem
2015-03-02 04:10:01.313,Problem found: Very cloudy
2015-03-02 04:10:01.329,Problem found: Very cloudy
2015-03-02 04:10:13.486,No more problem
2015-03-02 04:10:15.455,Problem found: Very cloudy
2015-03-02 04:10:15.470,Problem found: Very cloudy
2015-03-02 04:11:02.802,No more problem
2015-03-02 04:26:01.730,Decide to OPEN
2015-03-02 04:26:01.745,OPEN message sent successfully
2015-03-02 04:26:02.402,Decide to OPEN
2015-03-02 04:26:02.417,OPEN message sent successfully
2015-03-02 04:26:03.073,Roof OPENING
2015-03-02 04:26:06.808,Roof OPENING
2015-03-02 04:26:07.324,Decide to OPEN
2015-03-02 04:26:07.339,OPEN message sent successfully
2015-03-02 04:26:07.996,Roof OPENING
2015-03-02 04:28:04.496,Roof OPENING
2015-03-02 04:54:17.182,DAWN
2015-03-02 05:08:15.423,Problem found: Very cloudy
2015-03-02 05:08:15.454,Problem found: Very cloudy
2015-03-02 05:08:32.236,No more problem
2015-03-02 05:08:33.799,Problem found: Very cloudy
2015-03-02 05:08:33.830,Problem found: Very cloudy
2015-03-02 05:08:38.409,No more problem
2015-03-02 05:08:40.916,Problem found: Very cloudy
2015-03-02 05:08:40.947,Problem found: Very cloudy
2015-03-02 05:09:08.809,No more problem
2015-03-02 05:09:12.356,Problem found: Very cloudy
2015-03-02 05:09:12.387,Problem found: Very cloudy
2015-03-02 05:09:13.418,CLOSE message sent successfully
2015-03-02 05:09:13.575,Starts to close the roof (currently Opened).
2015-03-02 05:11:32.221,Problem found: Very cloudy
2015-03-02 05:11:42.999,Problem found: Very cloudy
2015-03-02 05:11:53.859,Problem found: Very cloudy
