idmeteo,idtelescope,date,tempext,tempint,pression,humidext,humidint,pluie,vent,dirvent,skytemperature,dwn,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
124087,3,2015-03-02 05:52:24,25.1,25.1,1007.4,50.0,50.0,0,1.9,294,-15.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124088,3,2015-03-02 05:57:25,25.0,25.0,1007.4,50.4,50.4,0,4.4,288,-17.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124089,3,2015-03-02 06:02:33,25.3,25.3,1007.4,49.0,49.0,0,4.6,275,-14.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124090,3,2015-03-02 06:07:32,25.6,25.6,1007.2,47.9,47.9,0,7.7,269,-16.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124091,3,2015-03-02 06:12:33,25.5,25.5,1007.3,48.4,48.4,0,2.8,263,-17.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124092,3,2015-03-02 06:17:34,25.7,25.7,1007.2,47.6,47.6,0,3.5,299,-16.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124093,3,2015-03-02 06:22:35,25.7,25.7,1007.4,47.0,47.0,0,4.9,290,-17.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124094,3,2015-03-02 06:27:35,25.8,25.8,1007.3,47.3,47.3,0,2.8,340,-15.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124095,3,2015-03-02 06:32:36,25.9,25.9,1007.3,46.5,46.5,0,3.7,291,-17.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124096,3,2015-03-02 06:37:36,25.8,25.8,1007.2,47.0,47.0,0,2.7,272,-13.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124097,3,2015-03-02 06:42:37,26.1,26.1,1007.3,47.2,47.2,0,1.2,321,-15.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124098,3,2015-03-02 06:47:37,26.4,26.4,1007.3,45.7,45.7,0,4.7,284,-18.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124099,3,2015-03-02 06:52:38,26.3,26.3,1007.2,46.5,46.5,0,2.9,23,-16.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124100,3,2015-03-02 06:57:39,26.3,26.3,1007.1,46.3,46.3,0,4.0,274,-17.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124101,3,2015-03-02 07:02:41,26.5,26.5,1007.1,46.0,46.0,0,2.1,323,-16.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124102,3,2015-03-02 07:07:42,26.2,26.2,1007.0,46.6,46.6,0,3.2,281,-18.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124103,3,2015-03-02 07:12:43,26.3,26.3,1007.0,46.1,46.1,0,3.4,284,-15.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124104,3,2015-03-02 07:17:45,26.6,26.6,1006.8,45.8,45.8,0,6.8,266,-16.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124105,3,2015-03-02 07:22:45,26.2,26.2,1006.9,46.2,46.2,0,1.3,354,-14.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124106,3,2015-03-02 07:27:45,26.4,26.4,1007.0,44.7,44.7,0,2.6,301,-14.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124107,3,2015-03-02 07:32:46,26.4,26.4,1006.9,45.5,45.5,0,2.4,347,-17.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124108,3,2015-03-02 07:37:46,26.3,26.3,1006.9,46.3,46.3,0,3.1,248,-13.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124109,3,2015-03-02 07:42:46,26.7,26.7,1006.9,44.4,44.4,0,2.3,263,-12.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124110,3,2015-03-02 07:47:47,26.4,26.4,1007.0,44.8,44.8,0,4.9,321,-10.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124111,3,2015-03-02 07:52:48,26.0,26.0,1007.0,45.7,45.7,0,2.3,286,-12.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124112,3,2015-03-02 07:57:48,26.1,26.1,1006.9,45.7,45.7,0,5.4,312,-17.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124113,3,2015-03-02 08:02:50,25.6,25.6,1007.0,46.7,46.7,0,3.3,344,-10.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124114,3,2015-03-02 08:07:52,26.0,26.0,1007.0,45.9,45.9,0,1.1,8,-10.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124115,3,2015-03-02 08:12:53,26.1,26.1,1007.1,45.4,45.4,0,3.9,297,-15.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124116,3,2015-03-02 08:17:55,25.8,25.8,1006.9,46.4,46.4,0,3.1,335,-18.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124117,3,2015-03-02 08:22:56,25.9,25.9,1007.0,46.6,46.6,0,3.3,293,-21.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124118,3,2015-03-02 08:27:58,26.0,26.0,1007.0,45.7,45.7,0,2.6,301,-17.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124119,3,2015-03-02 08:32:58,26.0,26.0,1006.9,46.5,46.5,0,5.3,299,-19.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124120,3,2015-03-02 08:37:59,26.2,26.2,1007.0,45.3,45.3,0,2.2,317,-24.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124121,3,2015-03-02 08:42:59,26.0,26.0,1007.0,45.8,45.8,0,2.6,281,-21.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124122,3,2015-03-02 08:47:59,25.9,25.9,1007.0,45.8,45.8,0,3.1,305,-14.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124123,3,2015-03-02 08:53:01,26.3,26.3,1007.0,45.0,45.0,0,1.4,315,-22.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124124,3,2015-03-02 08:58:01,26.3,26.3,1007.0,45.6,45.6,0,3.8,293,-23.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124125,3,2015-03-02 09:03:02,26.0,26.0,1006.9,45.6,45.6,0,3.0,324,-23.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124126,3,2015-03-02 09:08:03,26.0,26.0,1007.0,46.1,46.1,0,2.4,288,-23.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124127,3,2015-03-02 09:13:03,26.0,26.0,1007.0,46.0,46.0,0,1.6,334,-23.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124128,3,2015-03-02 09:18:04,25.9,25.9,1007.0,46.7,46.7,0,4.2,294,-23.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124129,3,2015-03-02 09:23:04,25.7,25.7,1007.0,46.0,46.0,0,3.9,289,-23.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124130,3,2015-03-02 09:28:06,25.7,25.7,1007.0,46.3,46.3,0,4.2,284,-24.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124131,3,2015-03-02 09:33:06,25.6,25.6,1007.0,46.6,46.6,0,2.7,307,-21.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124132,3,2015-03-02 09:38:07,25.5,25.5,1007.0,46.6,46.6,0,2.7,328,-24.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124133,3,2015-03-02 09:43:08,25.5,25.5,1007.1,46.8,46.8,0,2.5,296,-22.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124134,3,2015-03-02 09:48:09,25.3,25.3,1007.2,47.9,47.9,0,2.2,306,-27.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124135,3,2015-03-02 09:53:09,24.9,24.9,1007.2,48.3,48.3,0,3.9,315,-24.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124136,3,2015-03-02 09:58:10,24.8,24.8,1007.3,48.5,48.5,0,4.5,308,-23.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124137,3,2015-03-02 10:03:12,24.8,24.8,1007.3,48.8,48.8,0,2.3,284,-23.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124138,3,2015-03-02 10:08:13,24.6,24.6,1007.4,49.4,49.4,0,4.1,295,-23.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124139,3,2015-03-02 10:13:14,24.5,24.5,1007.3,49.7,49.7,0,4.8,288,-23.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124140,3,2015-03-02 10:18:15,24.3,24.3,1007.4,50.1,50.1,0,3.3,323,-23.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124141,3,2015-03-02 10:23:16,24.2,24.2,1007.4,50.5,50.5,0,1.7,258,-23.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124142,3,2015-03-02 10:28:18,24.1,24.1,1007.5,51.1,51.1,0,2.3,283,-22.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124143,3,2015-03-02 10:33:19,24.0,24.0,1007.5,51.2,51.2,0,3.1,289,-24.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124144,3,2015-03-02 10:38:20,23.9,23.9,1007.5,51.6,51.6,0,2.9,297,-24.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124145,3,2015-03-02 10:43:21,23.7,23.7,1007.6,52.4,52.4,0,2.0,300,-23.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124146,3,2015-03-02 10:48:22,23.6,23.6,1007.7,52.4,52.4,0,0.9,271,-22.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124147,3,2015-03-02 10:53:22,23.4,23.4,1007.8,53.1,53.1,0,2.6,308,-23.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124148,3,2015-03-02 10:58:22,23.2,23.2,1007.9,53.8,53.8,0,1.1,287,-23.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124149,3,2015-03-02 11:03:23,23.1,23.1,1008.0,54.2,54.2,0,2.9,288,-24.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124150,3,2015-03-02 11:08:24,23.1,23.1,1008.0,54.3,54.3,0,1.8,324,-23.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124151,3,2015-03-02 11:13:25,22.9,22.9,1008.1,54.5,54.5,0,1.5,306,-21.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124152,3,2015-03-02 11:18:25,22.8,22.8,1008.2,54.8,54.8,0,1.2,285,-22.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124153,3,2015-03-02 11:23:26,22.7,22.7,1008.4,55.3,55.3,0,2.0,303,-22.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124154,3,2015-03-02 11:28:26,22.7,22.7,1008.5,55.6,55.6,0,1.5,321,-22.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124155,3,2015-03-02 11:33:27,22.6,22.6,1008.7,55.7,55.7,0,1.4,312,-22.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124156,3,2015-03-02 11:38:28,22.5,22.5,1008.8,55.9,55.9,0,1.9,337,-22.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124157,3,2015-03-02 11:43:29,22.4,22.4,1008.9,56.4,56.4,0,1.4,346,-22.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124158,3,2015-03-02 11:48:31,22.2,22.2,1009.0,56.6,56.6,0,1.3,10,-22.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124159,3,2015-03-02 11:53:32,22.2,22.2,1009.1,56.7,56.7,0,1.0,345,-21.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124160,3,2015-03-02 11:58:33,22.2,22.2,1009.1,56.6,56.6,0,1.6,306,-19.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124161,3,2015-03-02 12:03:34,22.1,22.1,1009.3,56.6,56.6,0,2.3,321,-15.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124162,3,2015-03-02 12:08:35,22.2,22.2,1009.3,56.4,56.4,0,2.3,317,-15.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124163,3,2015-03-02 12:13:37,22.2,22.2,1009.4,56.2,56.2,0,1.2,319,-14.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124164,3,2015-03-02 12:18:38,22.2,22.2,1009.4,56.0,56.0,0,2.8,341,-16.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124165,3,2015-03-02 12:23:39,22.1,22.1,1009.6,56.4,56.4,0,4.3,306,-21.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124166,3,2015-03-02 12:28:41,22.1,22.1,1009.7,56.4,56.4,0,2.9,305,-22.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124167,3,2015-03-02 12:33:42,22.1,22.1,1009.7,56.6,56.6,0,2.8,332,-19.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124168,3,2015-03-02 12:38:43,22.1,22.1,1009.8,56.7,56.7,0,3.4,329,-18.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124169,3,2015-03-02 12:43:45,22.0,22.0,1009.9,57.1,57.1,0,3.1,301,-21.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124170,3,2015-03-02 12:48:46,22.0,22.0,1010.0,57.2,57.2,0,3.9,317,-22.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124171,3,2015-03-02 12:53:47,21.9,21.9,1010.1,57.3,57.3,0,3.5,310,-22.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124172,3,2015-03-02 12:58:48,21.8,21.8,1010.2,57.6,57.6,0,4.2,309,-23.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124173,3,2015-03-02 13:03:50,21.7,21.7,1010.2,58.1,58.1,0,4.4,293,-22.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124174,3,2015-03-02 13:08:51,21.6,21.6,1010.3,58.1,58.1,0,1.6,12,-22.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124175,3,2015-03-02 13:13:52,21.5,21.5,1010.4,58.3,58.3,0,3.2,314,-22.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124176,3,2015-03-02 13:18:53,21.4,21.4,1010.4,58.3,58.3,0,1.7,315,-22.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124177,3,2015-03-02 13:23:54,21.4,21.4,1010.4,58.3,58.3,0,2.2,295,-22.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124178,3,2015-03-02 13:28:56,21.4,21.4,1010.4,58.0,58.0,0,2.3,296,-23.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124179,3,2015-03-02 13:33:57,21.3,21.3,1010.4,58.5,58.5,0,1.8,272,-23.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124180,3,2015-03-02 13:38:58,21.2,21.2,1010.4,58.7,58.7,0,3.1,294,-23.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124181,3,2015-03-02 13:43:59,21.1,21.1,1010.4,59.1,59.1,0,2.0,303,-22.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124182,3,2015-03-02 13:49:00,21.0,21.0,1010.5,59.4,59.4,0,5.8,309,-23.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124183,3,2015-03-02 13:54:01,20.9,20.9,1010.5,59.8,59.8,0,1.7,297,-23.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124184,3,2015-03-02 13:59:02,20.9,20.9,1010.5,60.1,60.1,0,4.3,312,-24.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124185,3,2015-03-02 14:04:03,20.8,20.8,1010.5,60.4,60.4,0,2.7,289,-22.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124186,3,2015-03-02 14:09:04,20.6,20.6,1010.5,60.9,60.9,0,3.4,297,-22.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124187,3,2015-03-02 14:14:05,20.5,20.5,1010.6,61.4,61.4,0,1.4,293,-22.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124188,3,2015-03-02 14:19:07,20.5,20.5,1010.6,61.7,61.7,0,3.8,314,-23.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124189,3,2015-03-02 14:24:08,20.4,20.4,1010.6,62.1,62.1,0,2.2,302,-22.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124190,3,2015-03-02 14:29:09,20.2,20.2,1010.5,62.6,62.6,0,1.7,277,-21.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124191,3,2015-03-02 14:34:10,20.3,20.3,1010.6,62.7,62.7,0,3.6,295,-22.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124192,3,2015-03-02 14:39:11,20.3,20.3,1010.7,62.5,62.5,0,3.7,316,-22.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124193,3,2015-03-02 14:44:12,20.2,20.2,1010.8,62.9,62.9,0,1.3,333,-22.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124194,3,2015-03-02 14:49:13,20.1,20.1,1010.8,63.2,63.2,0,2.7,305,-22.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124195,3,2015-03-02 14:54:14,20.0,20.0,1010.8,63.4,63.4,0,1.6,313,-21.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124196,3,2015-03-02 14:59:15,20.0,20.0,1010.8,63.5,63.5,0,2.7,279,-23.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124197,3,2015-03-02 15:04:16,19.9,19.9,1010.9,63.9,63.9,0,1.7,273,-22.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124198,3,2015-03-02 15:09:17,19.9,19.9,1010.9,64.1,64.1,0,1.4,265,-21.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124199,3,2015-03-02 15:14:19,19.9,19.9,1010.9,63.8,63.8,0,4.1,290,-23.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124200,3,2015-03-02 15:19:20,19.9,19.9,1011.0,63.9,63.9,0,2.7,291,-22.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124201,3,2015-03-02 15:24:21,19.8,19.8,1011.0,64.3,64.3,0,2.7,291,-23.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124202,3,2015-03-02 15:29:22,19.8,19.8,1011.1,64.1,64.1,0,1.6,280,-22.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124203,3,2015-03-02 15:34:23,19.7,19.7,1011.1,64.6,64.6,0,1.5,304,-21.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124204,3,2015-03-02 15:39:24,19.7,19.7,1011.1,64.7,64.7,0,2.8,290,-22.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124205,3,2015-03-02 15:44:25,19.7,19.7,1011.0,64.8,64.8,0,3.8,276,-23.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124206,3,2015-03-02 15:49:26,19.6,19.6,1011.0,65.1,65.1,0,3.7,303,-22.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124207,3,2015-03-02 15:54:27,19.6,19.6,1011.0,65.2,65.2,0,1.9,290,-23.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124208,3,2015-03-02 15:59:28,19.5,19.5,1011.0,65.6,65.6,0,2.4,296,-23.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124209,3,2015-03-02 16:04:29,19.5,19.5,1011.0,65.7,65.7,0,4.0,278,-21.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124210,3,2015-03-02 16:09:30,19.4,19.4,1011.0,65.9,65.9,0,1.7,323,-24.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124211,3,2015-03-02 16:14:32,19.3,19.3,1011.0,66.3,66.3,0,2.9,293,-22.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124212,3,2015-03-02 16:19:33,19.3,19.3,1011.0,66.7,66.7,0,2.1,303,-23.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124213,3,2015-03-02 16:24:34,19.3,19.3,1010.9,66.8,66.8,0,2.7,283,-23.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124214,3,2015-03-02 16:29:35,19.2,19.2,1011.0,67.0,67.0,0,2.2,300,-22.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124215,3,2015-03-02 16:34:37,19.2,19.2,1011.0,67.3,67.3,0,3.1,267,-22.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124216,3,2015-03-02 16:39:38,19.2,19.2,1011.0,67.4,67.4,0,2.3,291,-21.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124217,3,2015-03-02 16:44:38,19.1,19.1,1011.0,67.6,67.6,0,1.8,290,-22.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124218,3,2015-03-02 16:49:40,19.0,19.0,1011.1,67.8,67.8,0,2.0,329,-22.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124219,3,2015-03-02 16:54:41,19.0,19.0,1011.1,68.1,68.1,0,5.8,285,-23.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124220,3,2015-03-02 16:59:42,19.0,19.0,1011.2,68.0,68.0,0,3.0,343,-22.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124221,3,2015-03-02 17:04:44,18.9,18.9,1011.2,68.3,68.3,0,2.5,289,-23.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124222,3,2015-03-02 17:09:45,18.8,18.8,1011.2,68.6,68.6,0,1.2,295,-22.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124223,3,2015-03-02 17:14:46,18.7,18.7,1011.1,68.9,68.9,0,1.2,332,-21.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124224,3,2015-03-02 17:19:48,18.7,18.7,1011.1,69.1,69.1,0,2.3,312,-22.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124225,3,2015-03-02 17:24:49,18.7,18.7,1011.1,69.3,69.3,0,1.3,268,-21.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124226,3,2015-03-02 17:29:50,18.6,18.6,1011.2,69.4,69.4,0,1.8,286,-21.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124227,3,2015-03-02 17:34:50,18.7,18.7,1011.2,69.3,69.3,0,4.5,277,-23.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124228,3,2015-03-02 17:39:51,18.6,18.6,1011.2,69.5,69.5,0,1.8,285,-21.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124229,3,2015-03-02 17:44:53,18.6,18.6,1011.2,69.6,69.6,0,2.4,317,-22.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124230,3,2015-03-02 17:49:54,18.5,18.5,1011.2,69.9,69.9,0,0.6,280,-21.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124231,3,2015-03-02 17:54:55,18.5,18.5,1011.3,70.1,70.1,0,1.8,296,-22.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124232,3,2015-03-02 17:59:56,18.5,18.5,1011.3,70.1,70.1,0,3.4,332,-21.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124233,3,2015-03-02 18:04:57,18.4,18.4,1011.4,70.3,70.3,0,2.3,305,-21.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124234,3,2015-03-02 18:09:58,18.3,18.3,1011.3,70.6,70.6,0,1.9,321,-22.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124235,3,2015-03-02 18:14:59,18.2,18.2,1011.3,71.0,71.0,0,2.0,291,-21.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124236,3,2015-03-02 18:20:00,18.2,18.2,1011.3,70.9,70.9,0,1.5,328,-22.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124237,3,2015-03-02 18:25:02,18.2,18.2,1011.3,71.0,71.0,0,1.2,294,-21.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124238,3,2015-03-02 18:30:03,18.2,18.2,1011.3,71.1,71.1,0,1.3,295,-21.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124239,3,2015-03-02 18:35:04,18.1,18.1,1011.3,71.4,71.4,0,2.0,302,-21.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124240,3,2015-03-02 18:40:05,18.0,18.0,1011.3,71.8,71.8,0,1.9,282,-21.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124241,3,2015-03-02 18:45:05,18.1,18.1,1011.4,71.7,71.7,0,1.1,334,-21.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124242,3,2015-03-02 18:50:05,18.0,18.0,1011.4,71.9,71.9,0,1.6,340,-20.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124243,3,2015-03-02 18:55:07,17.9,17.9,1011.4,72.1,72.1,0,1.8,318,-20.4,2,0,0,1,0,0,0,0,0,0,0,0,0
124244,3,2015-03-02 19:00:08,17.9,17.9,1011.5,72.3,72.3,0,1.6,278,-20.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124245,3,2015-03-02 19:05:09,17.9,17.9,1011.5,72.4,72.4,0,1.8,298,-20.1,2,0,0,1,0,0,0,0,0,0,0,0,0
124246,3,2015-03-02 19:10:11,17.8,17.8,1011.5,72.6,72.6,0,1.3,303,-20.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124247,3,2015-03-02 19:15:12,17.8,17.8,1011.5,72.6,72.6,0,1.7,337,-20.8,2,0,0,1,0,0,0,0,0,0,0,0,0
124248,3,2015-03-02 19:20:13,17.8,17.8,1011.5,72.7,72.7,0,2.5,309,-20.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124249,3,2015-03-02 19:25:15,17.8,17.8,1011.6,72.8,72.8,0,1.1,319,-19.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124250,3,2015-03-02 19:30:17,17.7,17.7,1011.7,73.1,73.1,0,1.3,305,-19.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124251,3,2015-03-02 19:35:17,17.7,17.7,1011.7,73.1,73.1,0,0.3,299,-19.5,2,0,0,1,0,0,0,0,0,0,0,0,0
124252,3,2015-03-02 19:40:19,17.7,17.7,1011.7,73.4,73.4,0,2.9,310,-19.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124253,3,2015-03-02 19:45:19,17.8,17.8,1011.7,73.2,73.2,0,2.3,301,-19.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124254,3,2015-03-02 19:50:21,17.8,17.8,1011.6,73.3,73.3,0,1.7,289,-17.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124255,3,2015-03-02 19:55:22,17.8,17.8,1011.6,73.2,73.2,0,1.2,329,-16.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124256,3,2015-03-02 20:00:23,17.8,17.8,1011.5,73.3,73.3,0,2.1,279,-16.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124257,3,2015-03-02 20:05:23,17.8,17.8,1011.6,73.2,73.2,0,1.6,289,-15.6,2,0,0,1,0,0,0,0,0,0,0,0,0
124258,3,2015-03-02 20:10:24,17.8,17.8,1011.5,73.2,73.2,0,1.6,308,-14.7,2,0,0,1,0,0,0,0,0,0,0,0,0
124259,3,2015-03-02 20:15:25,17.8,17.8,1011.6,73.3,73.3,0,2.1,283,-14.0,2,0,0,1,0,0,0,0,0,0,0,0,0
124260,3,2015-03-02 20:20:26,17.8,17.8,1011.6,73.3,73.3,0,2.8,290,-16.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124261,3,2015-03-02 20:25:28,17.8,17.8,1011.6,73.2,73.2,0,2.4,308,-17.9,2,0,0,1,0,0,0,0,0,0,0,0,0
124262,3,2015-03-02 20:30:29,17.8,17.8,1011.6,73.3,73.3,0,2.2,329,-15.3,2,0,0,1,0,0,0,0,0,0,0,0,0
124263,3,2015-03-02 20:35:30,17.8,17.8,1011.7,73.2,73.2,0,1.8,320,-13.2,2,0,0,1,0,0,0,0,0,0,0,0,0
124264,3,2015-03-02 20:40:30,17.9,17.9,1011.8,73.1,73.1,0,2.4,305,-14.3,2,0,0,1,0,0,0,0,0,0,0,0,0
